source_layer,slice_id,target,holdout_city,shot,source_r2,satca_r2,delta_r2,source_rmse,satca_rmse,delta_rmse,source_mae,satca_mae,delta_mae,failure_type,severity_score,protocol_r2,protocol_rmse,protocol_mae,split_family,method
satca_122_citywise,audited9,road_segments,Paris,10,0.4598158358100332,0.4043187721275609,-0.055497063682472314,330.01991433087386,349.5331914179856,19.51327708711176,227.34705818647723,228.6431092784447,1.2960510919674846,satca_regression,0.055497063682472314,,,,,
satca_122_citywise,audited9,road_segments,Singapore,10,0.7708202898435152,0.7311021865039808,-0.039718103339534405,186.39286405231636,194.85230848216736,8.459444429851004,123.89079843742604,132.55810735807174,8.667308920645695,satca_regression,0.039718103339534405,,,,,
satca_122_citywise,heldout17,intersection_nodes,Accra,10,0.7534101507311167,0.6137464108438797,-0.13966373988723702,3.19593739534362,4.171665734855038,0.9757283395114182,2.244616360628594,2.55107996715292,0.30646360652432625,satca_regression,0.13966373988723702,,,,,
satca_122_citywise,heldout17,intersection_nodes,Cairo,10,-0.7986312446988577,-0.0775532170638906,0.7210780276349671,4.728373753128855,3.6880828628644906,-1.0402908902643642,4.0429860259962345,2.927165723733088,-1.1158203022631463,negative_r2,0.0775532170638906,,,,,
satca_122_citywise,heldout17,intersection_nodes,Chicago,10,0.6201820067562,0.5342089665459033,-0.08597304021029673,8.538401599605542,8.533492015732648,-0.00490958387289453,4.858496603886538,5.067405972736985,0.2089093688504473,satca_regression,0.08597304021029673,,,,,
satca_122_citywise,heldout17,intersection_nodes,Delhi,10,0.3937925812951106,0.3355430537145589,-0.058249527580551685,5.72219655441774,5.849084507434039,0.12688795301629874,3.84567447657248,4.122628083914174,0.27695360734169405,satca_regression,0.058249527580551685,,,,,
satca_122_citywise,heldout17,intersection_nodes,Lagos,10,0.5934629896586476,0.4889885578693052,-0.10447443178934246,1.7407036323479763,1.943642573445032,0.20293894109705568,1.1560316142330644,1.2458343357858748,0.08980272155281033,satca_regression,0.10447443178934246,,,,,
satca_122_citywise,heldout17,intersection_nodes,Mumbai,10,0.5066188825909987,0.3741878637194725,-0.13243101887152625,0.8523599117515408,1.1352305556904403,0.2828706439388995,0.4098701714338814,0.4801053799723656,0.0702352085384842,satca_regression,0.13243101887152625,,,,,
satca_122_citywise,heldout17,intersection_nodes,Nairobi,10,0.6604832474836146,0.6274333656696048,-0.03304988181400981,4.812675355057378,5.04027016100623,0.2275948059488524,2.579051908516836,2.698875475774414,0.11982356725757759,satca_regression,0.03304988181400981,,,,,
satca_122_citywise,heldout17,intersection_nodes,NewYork,10,0.403244409610482,0.3120846732288687,-0.09115973638161334,11.012390951441034,11.532011952521144,0.5196210010801092,5.345528166384973,6.194666490874897,0.8491383244899238,satca_regression,0.09115973638161334,,,,,
satca_122_citywise,heldout17,intersection_nodes,RioDeJaneiro,10,0.7704769615719538,0.6235075133351653,-0.14696944823678848,3.4917073427841503,4.235777364667924,0.7440700218837737,2.286435751188874,2.576730035180721,0.29029428399184676,satca_regression,0.14696944823678848,,,,,
satca_122_citywise,heldout17,intersection_nodes,Seoul,10,0.5702416923242108,0.5481491648805601,-0.022092527443650756,5.114254663208234,5.24282986279712,0.1285751995888864,3.134189128582294,3.206073407275233,0.07188427869293923,satca_regression,0.022092527443650756,,,,,
satca_122_citywise,heldout17,intersection_nodes,Tokyo,10,0.1408581254068787,0.0209113879430711,-0.1199467374638076,27.457171286075457,27.881241535072817,0.42407024899736,14.19664762419489,15.253896556806756,1.0572489326118664,satca_regression,0.1199467374638076,,,,,
satca_122_citywise,heldout17,road_segments,Cairo,10,-0.763917859421752,-0.3418009637829701,0.42211689563878196,307.7275543161836,268.7813387182743,-38.946215597909315,231.72773714125415,204.4614279592477,-27.266309182006466,negative_r2,0.3418009637829701,,,,,
satca_122_citywise,heldout17,road_segments,CapeTown,10,-0.108605421490148,-0.1346661605693189,-0.026060739079170905,431.77774145449416,439.52582286617735,7.748081411683188,262.33612539256194,297.6204485857354,35.28432319317346,negative_r2,0.1346661605693189,,,,,
satca_122_citywise,heldout17,road_segments,CapeTown,10,-0.108605421490148,-0.1346661605693189,-0.026060739079170905,431.77774145449416,439.52582286617735,7.748081411683188,262.33612539256194,297.6204485857354,35.28432319317346,satca_regression,0.026060739079170905,,,,,
satca_122_citywise,heldout17,road_segments,Johannesburg,10,-0.6316974826730152,-0.3506641863343057,0.2810332963387095,94.56993591530984,83.83173701738299,-10.73819889792685,73.30499632040872,69.25422713305534,-4.0507691873533815,negative_r2,0.3506641863343057,,,,,
satca_122_citywise,heldout17,road_segments,Lagos,10,0.8004199979772493,0.7387611219732619,-0.06165887600398734,73.79856367332951,84.60172595059639,10.803162277266878,42.85680621165854,49.6342711563543,6.777464944695765,satca_regression,0.06165887600398734,,,,,
satca_122_citywise,heldout17,road_segments,Mumbai,10,0.2253944835075864,-0.0876674521677291,-0.3130619356753155,47.28299761575315,53.35422623078693,6.071228615033775,22.263277250677397,28.983465747343665,6.7201884966662675,negative_r2,0.0876674521677291,,,,,
satca_122_citywise,heldout17,road_segments,Mumbai,10,0.2253944835075864,-0.0876674521677291,-0.3130619356753155,47.28299761575315,53.35422623078693,6.071228615033775,22.263277250677397,28.983465747343665,6.7201884966662675,satca_regression,0.3130619356753155,,,,,
satca_122_citywise,heldout17,road_segments,RioDeJaneiro,10,0.5584568718653043,0.5149898640113068,-0.0434670078539976,162.19554628761136,169.02716014313555,6.831613855524182,113.4808986297722,121.07792375467804,7.597025124905841,satca_regression,0.0434670078539976,,,,,
satca_122_citywise,heldout17,road_segments,Singapore,10,0.8875688048697725,0.8416423140067073,-0.04592649086306522,130.84528561976748,146.04418752194198,15.198901902174498,86.78896906359589,95.3449838267855,8.556014763189609,satca_regression,0.04592649086306522,,,,,
satca_122_citywise,heldout17,road_segments,Tokyo,10,0.4872251030772764,0.4802427391885714,-0.00698236388870499,381.8555416747228,372.9267334874836,-8.928808187239213,215.5167430565503,204.50484148675207,-11.011901569798226,satca_regression,0.00698236388870499,,,,,
satca_122_citywise,heldout17,road_segments,Toronto,10,0.8594398957604601,0.8552521457409736,-0.004187750019486458,107.75564199400364,108.26736226684072,0.5117202728370813,67.71779636368007,69.10928399455346,1.3914876308733994,satca_regression,0.004187750019486458,,,,,
satca_122_citywise,structural43,intersection_nodes,Accra,10,0.7421918361817894,0.599705588446315,-0.14248624773547436,3.331822180058266,4.330277923101649,0.9984557430433831,2.34236009625178,2.649679767847641,0.3073196715958608,satca_regression,0.14248624773547436,,,,,
satca_122_citywise,structural43,intersection_nodes,AddisAbaba,10,0.4660480347796512,0.2356859342223276,-0.2303621005573236,2.2067086694293714,2.6145925680982227,0.40788389866885133,1.3920299358684336,1.6206589895665675,0.2286290536981339,satca_regression,0.2303621005573236,,,,,
satca_122_citywise,structural43,intersection_nodes,Bangkok,10,0.2555972269472876,0.2330742262339403,-0.022523000713347285,6.161879361795124,6.252867230979586,0.09098786918446145,4.770978631871349,4.7215504599497375,-0.04942817192161186,satca_regression,0.022523000713347285,,,,,
satca_122_citywise,structural43,intersection_nodes,Berlin,10,0.6129418136690455,0.5249491282568006,-0.08799268541224492,5.9897201679833785,6.770086353654313,0.7803661856709345,4.743154466917844,5.147905585015916,0.40475111809807274,satca_regression,0.08799268541224492,,,,,
satca_122_citywise,structural43,intersection_nodes,Chicago,10,0.6869945308251615,0.6424691197604171,-0.04452541106474439,7.299904903638064,7.766566524600552,0.46666162096248875,4.370630157467848,4.566874175987125,0.19624401851927686,satca_regression,0.04452541106474439,,,,,
satca_122_citywise,structural43,intersection_nodes,Delhi,10,0.4486521621911046,0.3970553509800907,-0.05159681121101389,5.414322502792433,5.5679001202422285,0.1535776174497956,3.842928214635396,4.027085254671441,0.18415704003604505,satca_regression,0.05159681121101389,,,,,
satca_122_citywise,structural43,intersection_nodes,HongKong,10,0.4509738651917609,-0.0575810268812422,-0.5085548920730031,8.113916080926181,9.501965151865493,1.3880490709393118,2.798281160309928,3.282895155387603,0.48461399507767533,negative_r2,0.0575810268812422,,,,,
satca_122_citywise,structural43,intersection_nodes,HongKong,10,0.4509738651917609,-0.0575810268812422,-0.5085548920730031,8.113916080926181,9.501965151865493,1.3880490709393118,2.798281160309928,3.282895155387603,0.48461399507767533,satca_regression,0.5085548920730031,,,,,
satca_122_citywise,structural43,intersection_nodes,Istanbul,10,0.7226280852664824,0.6282009306444317,-0.09442715462205065,3.855386557715673,4.257383756332545,0.401997198616872,2.6517053107297643,2.7963896769646976,0.1446843662349333,satca_regression,0.09442715462205065,,,,,
satca_122_citywise,structural43,intersection_nodes,Jakarta,10,-0.1438581403654013,-0.1009691973122927,0.042888943053108586,14.31783125468186,13.998754890231254,-0.3190763644506056,9.752385818958029,10.328800909961808,0.5764150910037795,negative_r2,0.1009691973122927,,,,,
satca_122_citywise,structural43,intersection_nodes,Lagos,10,0.3999032534512583,0.358215791207269,-0.04168746224398934,2.0305827946900727,2.1402419992674764,0.10965920457740364,1.3274289456567825,1.357392656040233,0.02996371038345047,satca_regression,0.04168746224398934,,,,,
satca_122_citywise,structural43,intersection_nodes,Lima,10,0.6728301754128625,0.6468187827483403,-0.026011392664522237,5.899518515086865,6.125745589313272,0.22622707422640698,3.805996971395682,3.865276038882815,0.05927906748713285,satca_regression,0.026011392664522237,,,,,
satca_122_citywise,structural43,intersection_nodes,London,10,0.2393145209977758,0.0571880351196436,-0.1821264858781322,4.314400056141876,4.597583327094815,0.2831832709529394,3.4045625018636256,3.5662396860784837,0.1616771842148581,satca_regression,0.1821264858781322,,,,,
satca_122_citywise,structural43,intersection_nodes,Mumbai,10,0.5639944211740517,0.4409724918127159,-0.12302192936133582,0.6252269797494534,0.9496141862238824,0.324387206474429,0.3141993766774246,0.400476770647666,0.08627739397024142,satca_regression,0.12302192936133582,,,,,
satca_122_citywise,structural43,intersection_nodes,Nairobi,10,0.6154532747544348,0.573470730005238,-0.041982544749196826,4.960104780139777,5.268917847815477,0.3088130676756995,3.078678557476146,3.128209991588917,0.049531434112771056,satca_regression,0.041982544749196826,,,,,
satca_122_citywise,structural43,intersection_nodes,NewYork,10,0.3931284999849728,0.2872570935871466,-0.10587140639782622,10.905732371475722,11.4146257452807,0.5088933738049786,5.735933304486954,6.281340882899389,0.5454075784124353,satca_regression,0.10587140639782622,,,,,
satca_122_citywise,structural43,intersection_nodes,Paris,10,0.1172085469684312,0.0656134137305754,-0.05159513323785579,26.204345331011723,26.246067225944174,0.04172189493245071,15.79496862965447,18.102009713647423,2.307041083992953,satca_regression,0.05159513323785579,,,,,
satca_122_citywise,structural43,intersection_nodes,RioDeJaneiro,10,0.8075319349676908,0.6910230551781398,-0.11650887978955105,3.174491398124333,3.83750736590482,0.663015967780487,2.085219685719884,2.350757330091729,0.2655376443718449,satca_regression,0.11650887978955105,,,,,
satca_122_citywise,structural43,intersection_nodes,Riyadh,10,-11.300133354606846,-1.3097191664333143,9.990414188173531,4.082187898462638,1.749133512386882,-2.333054386075756,3.5454577069424107,1.217208288942682,-2.3282494179997286,negative_r2,1.3097191664333143,,,,,
satca_122_citywise,structural43,intersection_nodes,Seoul,10,0.6687786189576841,0.6409764751591962,-0.02780214379848789,4.478529800095803,4.665840218771638,0.18731041867583542,2.819176011596075,2.950001816048869,0.1308258044527939,satca_regression,0.02780214379848789,,,,,
satca_122_citywise,structural43,intersection_nodes,Shanghai,10,0.687252256214697,0.6230957530765233,-0.06415650313817367,2.640755448859124,2.8442608635144966,0.20350541465537253,2.033102285537048,2.095791542357804,0.06268925682075599,satca_regression,0.06415650313817367,,,,,
satca_122_citywise,structural43,intersection_nodes,Tokyo,10,0.1825240285064036,0.073323624272719,-0.10920040423368459,26.90004152756516,27.39982094483918,0.49977941727402,13.880013642067311,14.711415033129772,0.8314013910624602,satca_regression,0.10920040423368459,,,,,
satca_122_citywise,structural43,road_segments,Beijing,10,-0.4733698200039503,-0.3058837972770342,0.1674860227269161,96.429312565382,91.88917311574713,-4.540139449634879,74.10346131911922,73.74244192587308,-0.3610193932461385,negative_r2,0.3058837972770342,,,,,
satca_122_citywise,structural43,road_segments,Bengaluru,10,-0.4064945131827976,-0.2606300650798577,0.14586444810293991,168.377705499603,155.35683861442112,-13.020866885181874,133.8796995616309,123.57873006119864,-10.30096950043226,negative_r2,0.2606300650798577,,,,,
satca_122_citywise,structural43,road_segments,Bogota,10,0.499914255283353,0.4986856987169875,-0.0012285565663655018,193.87608180550305,192.71666879823348,-1.1594130072695634,133.81957309279198,143.12344261011475,9.303869517322767,satca_regression,0.0012285565663655018,,,,,
satca_122_citywise,structural43,road_segments,Cairo,10,-0.8471433272776114,-0.3067231938044278,0.5404201334731836,315.05046717546776,266.01950679379564,-49.03096038167212,243.36704087697095,204.1728776213497,-39.19416325562125,negative_r2,0.3067231938044278,,,,,
satca_122_citywise,structural43,road_segments,CapeTown,10,-0.1083558815278439,-0.1438387475458962,-0.03548286601805231,433.0708548071104,441.1479962181889,8.077141411078514,255.4985304261348,295.82529806019124,40.32676763405644,negative_r2,0.1438387475458962,,,,,
satca_122_citywise,structural43,road_segments,CapeTown,10,-0.1083558815278439,-0.1438387475458962,-0.03548286601805231,433.0708548071104,441.1479962181889,8.077141411078514,255.4985304261348,295.82529806019124,40.32676763405644,satca_regression,0.03548286601805231,,,,,
satca_122_citywise,structural43,road_segments,Chicago,10,0.6809276684853419,0.6785932805593624,-0.0023343879259795086,178.09533386043643,186.28342578516543,8.188091924729008,125.07153280780878,112.08755481153857,-12.983977996270212,satca_regression,0.0023343879259795086,,,,,
satca_122_citywise,structural43,road_segments,Delhi,10,0.4668654100745444,0.410984022988578,-0.055881387085966405,101.93714493400265,105.16427512811816,3.2271301941155173,65.02594324385876,72.09821241731264,7.072269173453876,satca_regression,0.055881387085966405,,,,,
satca_122_citywise,structural43,road_segments,Istanbul,10,0.7172878823336483,0.7132763089721872,-0.004011573361461074,116.00004136505822,117.5784136194556,1.5783722543973795,73.31089370167463,79.01068435716175,5.699790655487121,satca_regression,0.004011573361461074,,,,,
satca_122_citywise,structural43,road_segments,Johannesburg,10,-0.3835197410594656,-0.0597933465530183,0.3237263945064473,88.72854863958995,76.06851357848944,-12.660035061100501,72.66604222589754,65.8416603127911,-6.824381913106436,negative_r2,0.0597933465530183,,,,,
satca_122_citywise,structural43,road_segments,KualaLumpur,10,0.782448420536558,0.7452654162808928,-0.03718300425566523,191.1000182165603,205.1739830856993,14.07396486913899,124.7293501282128,138.37363121383055,13.644281085617749,satca_regression,0.03718300425566523,,,,,
satca_122_citywise,structural43,road_segments,Lagos,10,0.7800730024964406,0.7212458934474084,-0.05882710904903221,77.63902484314708,87.0141748749491,9.375150031802022,47.73848226243258,53.77544824024241,6.036965977809828,satca_regression,0.05882710904903221,,,,,
satca_122_citywise,structural43,road_segments,Lima,10,0.7221762289027037,0.6474932481037841,-0.07468298079891966,165.23053802412616,180.473154362448,15.242616338321852,117.21005823900435,131.04646391923097,13.836405680226619,satca_regression,0.07468298079891966,,,,,
satca_122_citywise,structural43,road_segments,LosAngeles,10,0.6171541750228844,0.5733988688264162,-0.04375530619646817,118.92578026358916,123.77983492986408,4.854054666274919,95.93011242747824,100.74504118348436,4.814928756006125,satca_regression,0.04375530619646817,,,,,
satca_122_citywise,structural43,road_segments,Mumbai,10,0.7681576620044508,0.7224243124187064,-0.045733349585744376,24.519316755455115,27.77624079820555,3.256924042750434,11.37773437239305,13.213388889106875,1.8356545167138254,satca_regression,0.045733349585744376,,,,,
satca_122_citywise,structural43,road_segments,Paris,10,0.4879111576927915,0.4646954231262801,-0.02321573456651138,342.9817908836721,341.1800305416338,-1.8017603420382784,219.4678472988468,211.1804224505452,-8.287424848301612,satca_regression,0.02321573456651138,,,,,
satca_122_citywise,structural43,road_segments,Santiago,10,0.8022111787288133,0.790271333081144,-0.011939845647669367,107.07545704314424,110.61311619843543,3.5376591552911947,86.69098551030928,90.67835668757256,3.9873711772632845,satca_regression,0.011939845647669367,,,,,
satca_122_citywise,structural43,road_segments,Seoul,10,-0.1391494547159307,-0.0562945885768223,0.08285486613910842,208.762296530708,200.97188751136963,-7.7904090193383695,154.40314499932447,150.9343349112615,-3.4688100880629804,negative_r2,0.0562945885768223,,,,,
satca_122_citywise,structural43,road_segments,Singapore,10,0.8555535419343918,0.8241715383505526,-0.031382003583839246,150.6309751339025,165.40769049303813,14.776715359135636,96.53061276785536,105.6939906149436,9.163377847088242,satca_regression,0.031382003583839246,,,,,
satca_122_citywise,structural43,road_segments,Vancouver,10,0.9361906432739334,0.9177382144105076,-0.018452428863425796,62.89451014428096,71.10252360290278,8.20801345862182,38.78736987979103,47.54230241493534,8.754932535144313,satca_regression,0.018452428863425796,,,,,
protocol_122_raw,audited9,road_segments,Beijing,,,,,,,,,,,negative_r2_loco_ridge,3.008501716273458,-3.008501716273458,182.837472699491,148.93206204218214,loco,ridge
protocol_122_raw,audited9,road_segments,Beijing,,,,,,,,,,,negative_r2_loco_tabular_knn,2.207989054709664,-2.207989054709664,163.56508796194865,130.29000000000002,loco,tabular_knn
protocol_122_raw,audited9,road_segments,London,,,,,,,,,,,negative_r2_loco_ridge,0.4741091848575496,-0.4741091848575496,168.6294035417043,131.90926948131343,loco,ridge
protocol_122_raw,audited9,road_segments,London,,,,,,,,,,,negative_r2_loco_tabular_knn,0.3018979057252358,-0.3018979057252358,158.47360663530063,123.22,loco,tabular_knn
protocol_122_raw,audited9,road_segments,Paris,,,,,,,,,,,negative_r2_loco_tabular_knn,0.2554943307006518,-0.2554943307006518,564.5206993547712,437.22,loco,tabular_knn
protocol_122_raw,audited9,road_segments,Seoul,,,,,,,,,,,negative_r2_loco_ridge,0.9574083907268868,-0.9574083907268868,282.65462087968655,230.91679665976548,loco,ridge
protocol_122_raw,audited9,road_segments,Seoul,,,,,,,,,,,negative_r2_loco_tabular_knn,1.0112159126705804,-1.0112159126705804,286.5132527475823,207.38,loco,tabular_knn
protocol_122_raw,audited9,road_segments,Shanghai,,,,,,,,,,,negative_r2_loco_ridge,1.6565436530243591,-1.6565436530243591,265.6572326357437,218.78430653364708,loco,ridge
protocol_122_raw,audited9,road_segments,Shanghai,,,,,,,,,,,negative_r2_loco_tabular_knn,1.5832951203436272,-1.5832951203436272,261.9691661245651,191.22,loco,tabular_knn
protocol_122_raw,audited9,intersection_nodes,Beijing,,,,,,,,,,,negative_r2_loco_ridge,3.2302714665023844,-3.2302714665023844,8.083756458404444,6.875954386866416,loco,ridge
protocol_122_raw,audited9,intersection_nodes,Beijing,,,,,,,,,,,negative_r2_loco_tabular_knn,0.5180449910988831,-0.5180449910988831,4.8425200051213,3.21,loco,tabular_knn
protocol_122_raw,audited9,intersection_nodes,London,,,,,,,,,,,negative_r2_loco_ridge,1.477190906335795,-1.477190906335795,9.020849254539778,7.185634339151005,loco,ridge
protocol_122_raw,audited9,intersection_nodes,London,,,,,,,,,,,negative_r2_loco_tabular_knn,1.2381126331811263,-1.2381126331811263,8.574497069799488,5.289999999999999,loco,tabular_knn
protocol_122_raw,audited9,intersection_nodes,Paris,,,,,,,,,,,negative_r2_loco_tabular_knn,0.3723343603166889,-0.3723343603166889,34.95110870916687,24.559999999999995,loco,tabular_knn
protocol_122_raw,audited9,intersection_nodes,Seoul,,,,,,,,,,,negative_r2_loco_ridge,3.011764514540957,-3.011764514540957,15.120531064869684,12.232612060716308,loco,ridge
protocol_122_raw,audited9,intersection_nodes,Seoul,,,,,,,,,,,negative_r2_loco_tabular_knn,1.938690998420776,-1.938690998420776,12.941251871438094,6.9,loco,tabular_knn
protocol_122_raw,audited9,intersection_nodes,Shanghai,,,,,,,,,,,negative_r2_loco_ridge,2.313744257441992,-2.313744257441992,10.295954486863726,8.955248587575202,loco,ridge
protocol_122_raw,audited9,intersection_nodes,Shanghai,,,,,,,,,,,negative_r2_loco_tabular_knn,0.5834323226008129,-0.5834323226008129,7.117162355883137,4.549999999999999,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Amsterdam,,,,,,,,,,,negative_r2_loco_ridge,0.9983503773692002,-0.9983503773692002,242.92464004407643,203.67424144058307,loco,ridge
protocol_122_raw,structural43,road_segments,Amsterdam,,,,,,,,,,,negative_r2_loco_tabular_knn,1.4480751669097898,-1.4480751669097898,268.87357623983803,211.58,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Bangkok,,,,,,,,,,,negative_r2_loco_ridge,0.0055237942851134,-0.0055237942851134,147.43233953117084,128.44382592032474,loco,ridge
protocol_122_raw,structural43,road_segments,Bangkok,,,,,,,,,,,negative_r2_loco_tabular_knn,0.4038395675603161,-0.4038395675603161,174.20287598085173,136.36999999999998,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Beijing,,,,,,,,,,,negative_r2_loco_ridge,2.906825234872132,-2.906825234872132,180.50372333626177,151.81500121764,loco,ridge
protocol_122_raw,structural43,road_segments,Beijing,,,,,,,,,,,negative_r2_loco_tabular_knn,3.0684730552564483,-3.0684730552564483,184.20011400647937,148.53000000000003,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Bengaluru,,,,,,,,,,,negative_r2_loco_tabular_knn,0.12505102551823,-0.12505102551823,173.42413326870053,134.15,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Berlin,,,,,,,,,,,negative_r2_loco_tabular_knn,0.0705097496764659,-0.0705097496764659,227.8715120413256,180.15000000000003,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Cairo,,,,,,,,,,,negative_r2_loco_ridge,0.3429692013523999,-0.3429692013523999,267.2071593467399,207.8925297886691,loco,ridge
protocol_122_raw,structural43,road_segments,Cairo,,,,,,,,,,,negative_r2_loco_tabular_knn,1.4885468502122916,-1.4885468502122916,363.737413527946,311.95,loco,tabular_knn
protocol_122_raw,structural43,road_segments,CapeTown,,,,,,,,,,,negative_r2_loco_tabular_knn,0.1517833534801496,-0.1517833534801496,425.0135950766752,270.14000000000004,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Jakarta,,,,,,,,,,,negative_r2_loco_ridge,0.2285270661135283,-0.2285270661135283,404.1594796597387,281.1337447519968,loco,ridge
protocol_122_raw,structural43,road_segments,Jakarta,,,,,,,,,,,negative_r2_loco_tabular_knn,0.3493292791798796,-0.3493292791798796,423.56432805419297,304.2,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Johannesburg,,,,,,,,,,,negative_r2_loco_ridge,2.3006986372001843,-2.3006986372001843,166.2054151989103,148.57464760439987,loco,ridge
protocol_122_raw,structural43,road_segments,Johannesburg,,,,,,,,,,,negative_r2_loco_tabular_knn,1.9844023509984816,-1.9844023509984816,158.0414186218284,128.79000000000002,loco,tabular_knn
protocol_122_raw,structural43,road_segments,London,,,,,,,,,,,negative_r2_loco_ridge,0.1952878352359774,-0.1952878352359774,151.84647955137916,125.49808795522856,loco,ridge
protocol_122_raw,structural43,road_segments,Mumbai,,,,,,,,,,,negative_r2_loco_tabular_knn,0.937270913027421,-0.937270913027421,75.61509108636979,38.41,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Paris,,,,,,,,,,,negative_r2_loco_tabular_knn,0.1021996784555907,-0.1021996784555907,528.9353987019587,399.4,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Riyadh,,,,,,,,,,,negative_r2_loco_ridge,0.9370472619815702,-0.9370472619815702,205.77456193066547,188.77885153297416,loco,ridge
protocol_122_raw,structural43,road_segments,Riyadh,,,,,,,,,,,negative_r2_loco_tabular_knn,0.7465535983597171,-0.7465535983597171,195.39459050853992,161.39,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Seoul,,,,,,,,,,,negative_r2_loco_tabular_knn,0.0742013538676689,-0.0742013538676689,209.3910981871006,165.02,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Shanghai,,,,,,,,,,,negative_r2_loco_ridge,0.5783435661291962,-0.5783435661291962,204.76887205145192,179.9796883372913,loco,ridge
protocol_122_raw,structural43,road_segments,Shanghai,,,,,,,,,,,negative_r2_loco_tabular_knn,1.1564475056660752,-1.1564475056660752,239.34954773301743,212.09,loco,tabular_knn
protocol_122_raw,structural43,road_segments,Vienna,,,,,,,,,,,negative_r2_loco_tabular_knn,0.4113957868456277,-0.4113957868456277,247.863090392554,180.0736842105263,loco,tabular_knn
protocol_122_raw,structural43,intersection_nodes,Accra,,,,,,,,,,,negative_r2_loco_ridge,0.216344461139337,-0.216344461139337,7.041178895329914,4.638525527668227,loco,ridge
protocol_122_raw,structural43,intersection_nodes,AddisAbaba,,,,,,,,,,,negative_r2_loco_ridge,0.7667284437968385,-0.7667284437968385,4.720004838586305,3.150736536386271,loco,ridge
protocol_122_raw,structural43,intersection_nodes,Bangkok,,,,,,,,,,,negative_r2_loco_ridge,0.2512495910200407,-0.2512495910200407,7.613623672600383,6.755601618582645,loco,ridge
protocol_122_raw,structural43,intersection_nodes,Bangkok,,,,,,,,,,,negative_r2_loco_tabular_knn,0.0563056499919054,-0.0563056499919054,6.995427077741573,5.12,loco,tabular_knn
