target,target_label,shot,strategy,cities_count,positive_city_count,negative_city_count,negative_r2_ratio,mean_r2,std_r2,mean_rmse,mean_mae,worst_city,worst_city_r2,r2_city_mean,rmse_city_mean,mae_city_mean,effective_shift_mean,blend_alpha_mean,shift_signal_mean,expert_weight_source_mean,expert_weight_affine_mean,expert_weight_weighted_mean,expert_error_source_mean,expert_error_affine_mean,expert_error_weighted_mean
intersection_nodes,Street Connectivity,5,source_affine_calib_safe,118,114,4,0.03389830508474576,0.5306161031310876,0.2483319964777601,7.567656135000977,5.263965896379596,Harbin,-0.195841983325412,0.5306161031310876,7.567656135000977,5.263965896379596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,5,source_only,118,114,4,0.03389830508474576,0.5161365771157176,0.4285941287358495,8.45030407291355,5.703129468735772,Riyadh,-3.2805074845161304,0.5161365771157176,8.45030407291355,5.703129468735772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,5,source_weighted_retrain,118,114,4,0.03389830508474576,0.520033437086545,0.4181741646019894,8.419250676499201,5.6768129499438125,Riyadh,-3.1676542793983296,0.520033437086545,8.419250676499201,5.6768129499438125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,10,shiftaware_adapt,118,117,1,0.00847457627118644,0.5837652704229982,0.332610812701118,6.9462337396398715,4.714485386711417,Riyadh,-2.235173554612988,0.5837652704229982,6.9462337396398715,4.714485386711417,0.4183925196151503,0.3670550847457627,0.21941907879036837,0.2201800847457627,0.41276483050847457,0.3670550847457627,0.29622127636303314,0.24912018353875215,0.2949224890394747
intersection_nodes,Street Connectivity,10,shiftaware_no_shift,118,117,1,0.00847457627118644,0.5844097167562903,0.3302857066825189,6.947379343134053,4.71325029391257,Riyadh,-2.2107272410522,0.5844097167562903,6.947379343134053,4.71325029391257,0.0,0.3479872881355932,0.0,0.24618644067796608,0.40582627118644077,0.3479872881355932,0.29622127636303314,0.24912018353875215,0.2945739474560672
intersection_nodes,Street Connectivity,10,shiftaware_no_uncertainty,118,117,1,0.00847457627118644,0.5845527327432564,0.33127014979276737,6.969593963422995,4.711244721209424,Riyadh,-2.237488111968073,0.5845527327432564,6.969593963422995,4.711244721209424,0.4082410317359797,0.3551377118644068,0.21490412518684351,0.2478283898305085,0.39703389830508473,0.3551377118644068,0.29622127636303314,0.24912018353875215,0.29494694717216147
intersection_nodes,Street Connectivity,10,source_affine_calib_safe,118,112,6,0.05084745762711865,0.5624360051357905,0.28547637062916414,6.997499931742627,4.865014773287219,Riyadh,-0.9847951843637077,0.5624360051357905,6.997499931742627,4.865014773287219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,10,source_only,118,113,5,0.0423728813559322,0.46337606722394686,0.856564902353335,8.393508011675236,5.722303524277677,Riyadh,-8.384882449192533,0.46337606722394686,8.393508011675236,5.722303524277677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,10,source_weighted_retrain,118,114,4,0.03389830508474576,0.47330353263901537,0.8123378500269733,8.3370095379922,5.673703512632687,Riyadh,-7.903539233950609,0.47330353263901537,8.3370095379922,5.673703512632687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,20,shiftaware_adapt,118,113,5,0.0423728813559322,0.5417669034076203,0.5835570663069939,6.609387343080651,4.574271791469197,Riyadh,-5.144380715539382,0.5417669034076203,6.609387343080651,4.574271791469197,0.40330852480629703,0.3550317796610169,0.2108450871917275,0.20111228813559318,0.4438559322033898,0.3550317796610169,0.3056823456830577,0.24884376040272946,0.3031167076519305
intersection_nodes,Street Connectivity,20,shiftaware_no_shift,118,113,5,0.0423728813559322,0.5423909564715311,0.5786529672685388,6.6128406216196245,4.5748301367052315,Riyadh,-5.087872580172494,0.5423909564715311,6.6128406216196245,4.5748301367052315,0.0,0.33760593220338975,0.0,0.22515889830508476,0.43723516949152536,0.33760593220338975,0.3056823456830577,0.24884376040272946,0.3022742777528003
intersection_nodes,Street Connectivity,20,shiftaware_no_uncertainty,118,113,5,0.0423728813559322,0.5420776165093728,0.5834428059455545,6.631399332938699,4.573262640773633,Riyadh,-5.147703005816313,0.5420776165093728,6.631399332938699,4.573262640773633,0.3921166904878084,0.34322033898305093,0.20605779882043593,0.22717161016949147,0.4296080508474576,0.34322033898305093,0.3056823456830577,0.24884376040272946,0.30312976838754846
intersection_nodes,Street Connectivity,20,source_affine_calib_safe,118,108,10,0.0847457627118644,0.5362993102743779,0.42478803421564065,6.592683060504251,4.653970172194771,Riyadh,-2.7259144028082622,0.5362993102743779,6.592683060504251,4.653970172194771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,20,source_only,118,110,8,0.06779661016949153,0.3043975497252391,2.15866861679172,8.261606083593717,5.710482472462221,Riyadh,-22.76541935015033,0.3043975497252391,8.261606083593717,5.710482472462221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intersection_nodes,Street Connectivity,20,source_weighted_retrain,118,111,7,0.059322033898305086,0.32841855917387397,2.0191693269309035,8.155487057153259,5.619243260251814,Riyadh,-21.24407606763222,0.32841855917387397,8.155487057153259,5.619243260251814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,0,source_only,118,104,14,0.11864406779661017,0.4313917426231377,0.3700466197134538,189.11646626074395,130.9889962549651,Yangon,-1.0290137789219616,0.4313917426231377,189.11646626074395,130.9889962549651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,1,shiftaware_adapt,118,107,11,0.09322033898305085,0.4484618849442319,0.3226038389021697,186.2559412076873,131.3349544234997,Beijing,-0.6572645246980785,0.4484618849442319,186.2559412076873,131.3349544234997,0.659001019013397,0.330273668977509,0.3575459570577034,0.31739563268431864,0.3523306983381721,0.330273668977509,0.25425718913441697,0.25425718913441697,0.20805797212981986
road_segments,Road Intensity,1,shiftaware_no_shift,118,107,11,0.09322033898305085,0.4545974048617479,0.3168193269516243,185.79768411332492,130.42486594442272,Beijing,-0.6211532558759763,0.4545974048617479,185.79768411332492,130.42486594442272,0.0,0.3159975019399579,0.0,0.36436868204348966,0.31963381601655244,0.3159975019399579,0.25425718913441697,0.25425718913441697,0.1827728517935261
road_segments,Road Intensity,1,shiftaware_no_uncertainty,118,107,11,0.09322033898305085,0.44830779774566454,0.3203103039102426,186.1365631595662,131.31155368881147,Beijing,-0.6400873805546233,0.44830779774566454,186.1365631595662,131.31155368881147,0.6437685915823836,0.28326122658035885,0.351453894483287,0.36549111411289087,0.3512476593067502,0.28326122658035885,0.25425718913441697,0.25425718913441697,0.20817376378335792
road_segments,Road Intensity,1,source_affine_calib_safe,118,87,31,0.2627118644067797,0.13851849132280378,0.6475626472849708,216.89484561069997,164.90795343664072,Caracas,-2.6744357986669565,0.13851849132280378,216.89484561069997,164.90795343664072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,1,source_only,118,104,14,0.11864406779661017,0.42985203596690935,0.36642299369381465,189.49504823364293,131.3811044867751,Yangon,-1.0428706406909447,0.42985203596690935,189.49504823364293,131.3811044867751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,1,source_weighted_retrain,118,104,14,0.11864406779661017,0.4316216417388084,0.36376986465471595,189.18419890968,131.10369331819172,Yangon,-1.0303252419646292,0.4316216417388084,189.18419890968,131.10369331819172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,5,shiftaware_adapt,118,110,8,0.06779661016949153,0.4995026591154138,0.26661787557881683,177.88322624614014,123.53012174014188,Cairo,-0.4622405744155342,0.4995026591154138,177.88322624614014,123.53012174014188,0.4537007296750489,0.38559322033898297,0.23920008149942978,0.236864406779661,0.37754237288135595,0.38559322033898297,0.35140331062279406,0.35765914729971227,0.3500849773140194
road_segments,Road Intensity,5,shiftaware_no_shift,118,110,8,0.06779661016949153,0.4994251241111755,0.2668580719314892,177.96324642187412,123.53340154212263,Cairo,-0.46185602591400166,0.4994251241111755,177.96324642187412,123.53340154212263,0.0,0.3620762711864407,0.0,0.2677436440677966,0.3701800847457627,0.3620762711864407,0.35140331062279406,0.35765914729971227,0.34982211418831943
road_segments,Road Intensity,5,shiftaware_no_uncertainty,118,111,7,0.059322033898305086,0.5013512988102602,0.2656298155337389,177.6025498680309,123.06128840467031,Cairo,-0.4426009331256996,0.5013512988102602,177.6025498680309,123.06128840467031,0.4432521258455525,0.3592161016949153,0.23393281741054495,0.27314618644067795,0.36763771186440675,0.3592161016949153,0.35140331062279406,0.35765914729971227,0.3500729312577528
road_segments,Road Intensity,5,source_affine_calib_safe,118,109,9,0.07627118644067797,0.43923511325447007,0.28032096457357086,186.71049700551293,134.799089618009,Cairo,-0.4494281647591588,0.43923511325447007,186.71049700551293,134.799089618009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,5,source_only,118,103,15,0.1271186440677966,0.4200464542626142,0.3711856393721496,189.33090085979492,131.41076955494052,Yangon,-1.018590441093512,0.4200464542626142,189.33090085979492,131.41076955494052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,5,source_weighted_retrain,118,103,15,0.1271186440677966,0.42794195372208066,0.3625801311850839,187.97101881761856,130.25417816936107,Yangon,-0.9832677455815138,0.42794195372208066,187.97101881761856,130.25417816936107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,10,shiftaware_adapt,118,114,4,0.03389830508474576,0.5136415576060491,0.2578370847279392,171.35488100819924,120.08645687620469,Beijing,-0.4615175525177626,0.5136415576060491,171.35488100819924,120.08645687620469,0.4193862665110582,0.38034957627118643,0.22018370857549985,0.1985699152542373,0.4210805084745763,0.38034957627118643,0.37250564079564996,0.33962800007891397,0.36849513192420746
road_segments,Road Intensity,10,shiftaware_no_shift,118,114,4,0.03389830508474576,0.5137968946372555,0.2575279519095434,171.41843959418634,120.07878349106394,Beijing,-0.4626679311149663,0.5137968946372555,171.41843959418634,120.07878349106394,0.0,0.3614936440677965,0.0,0.22521186440677968,0.41329449152542375,0.3614936440677965,0.37250564079564996,0.33962800007891397,0.36808604618636254
road_segments,Road Intensity,10,shiftaware_no_uncertainty,118,114,4,0.03389830508474576,0.5142022553776033,0.25791932491129455,171.44853743415106,119.75509771433236,Beijing,-0.4653665997511475,0.5142022553776033,171.44853743415106,119.75509771433236,0.4082410317359797,0.3550847457627119,0.21490412518684351,0.23750000000000002,0.40741525423728814,0.3550847457627119,0.37250564079564996,0.33962800007891397,0.36848477999443463
road_segments,Road Intensity,10,source_affine_calib_safe,118,111,7,0.059322033898305086,0.49437765500434755,0.25773928235206445,174.09713767858332,125.69971026586053,Beijing,-0.3269519045902725,0.49437765500434755,174.09713767858332,125.69971026586053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,10,source_only,118,103,15,0.1271186440677966,0.3978721016295153,0.38351243359738113,189.31708767343963,132.11831105583633,Yangon,-0.9789068241780937,0.3978721016295153,189.31708767343963,132.11831105583633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,10,source_weighted_retrain,118,105,13,0.11016949152542373,0.4132381638541278,0.36791230520980517,186.85115290370084,129.90929153609622,Yangon,-0.8906681861373849,0.4132381638541278,186.85115290370084,129.90929153609622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,20,shiftaware_adapt,118,109,9,0.07627118644067797,0.4758816190427991,0.3595206944585272,165.27109448548714,117.27727274896884,Beijing,-1.8261387088281977,0.4758816190427991,165.27109448548714,117.27727274896884,0.4047158701331598,0.37235169491525416,0.2117460599184414,0.17076271186440678,0.45688559322033906,0.37235169491525416,0.3820018477640787,0.339376608362452,0.3744857911216335
road_segments,Road Intensity,20,shiftaware_no_shift,118,109,9,0.07627118644067797,0.47616043715503004,0.35961209761634455,165.2364315214492,117.19011755421604,Beijing,-1.8245801472689283,0.47616043715503004,165.2364315214492,117.19011755421604,0.0,0.3570444915254237,0.0,0.19396186440677968,0.4489936440677966,0.3570444915254237,0.3820018477640787,0.339376608362452,0.3735087283838163
road_segments,Road Intensity,20,shiftaware_no_uncertainty,118,109,9,0.07627118644067797,0.4752608337661698,0.3605205096218426,165.6475996809702,117.17171706695888,Beijing,-1.8416447687003474,0.4752608337661698,165.6475996809702,117.17171706695888,0.3921166904878084,0.34904661016949146,0.20605779882043593,0.20868644067796607,0.4422669491525424,0.34904661016949146,0.3820018477640787,0.339376608362452,0.37448598305475944
road_segments,Road Intensity,20,source_affine_calib_safe,118,111,7,0.059322033898305086,0.4763952577669957,0.33506403975137167,166.36776300108235,121.4692827960243,Beijing,-1.473864660134405,0.4763952577669957,166.36776300108235,121.4692827960243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,20,source_only,118,95,23,0.19491525423728814,0.3085288158225767,0.5555744078727275,188.59015337664667,132.82799478997086,Beijing,-3.305059669477335,0.3085288158225767,188.59015337664667,132.82799478997086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
road_segments,Road Intensity,20,source_weighted_retrain,118,98,20,0.1694915254237288,0.3328995010441171,0.5463592641500695,184.74748484884765,129.364784339438,Beijing,-3.3080529954315567,0.3328995010441171,184.74748484884765,129.364784339438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
