target,target_label,shot,strategy,holdout_city,r2_city_mean,rmse_city_mean,mae_city_mean,seeds_count,effective_shift_mean,blend_alpha_mean,shift_signal_mean,expert_weight_source_mean,expert_weight_affine_mean,expert_weight_weighted_mean,expert_error_source_mean,expert_error_affine_mean,expert_error_weighted_mean
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Changsha,0.4528985114576196,1.6956567982524473,1.2274289770610607,8,0.4379258238200161,0.21875,0.23990304769393567,0.09375,0.6875,0.21875,0.0748558462593548,0.05554029571602379,0.07364453335797323
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Chengdu,0.6007869497102116,3.0552698358102104,1.9345192799843693,8,0.2770514025998171,0.3125,0.1449178478853453,0.18125,0.50625,0.3125,0.08646838264025655,0.0726036483630147,0.08587246802426318
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Chennai,0.6036560382064626,4.310465989337417,2.6435985360304914,8,0.39649841328656743,0.4,0.22755402148364068,0.25,0.35,0.4,0.10858721097579528,0.10898654211232035,0.10820074242626321
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Chicago,0.696438077328126,7.501972196827786,4.437661230066227,8,0.2642319094033934,0.55,0.13448856942379644,0.33125,0.11875,0.55,0.449003962506413,0.6535490962180045,0.4472294491896082
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Colombo,0.7310862017676122,3.6701240839280844,2.8833154811314854,8,0.25256204692720297,0.43125,0.1357935778262515,0.31875,0.25,0.43125,0.1349884632471025,0.15047408208545165,0.13482260729582954
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Copenhagen,0.7156530018435117,9.291025932302423,7.1588371195653275,8,0.6309224470117435,0.5125,0.3154612235058717,0.31875000000000003,0.16875,0.5125,0.340046336858402,0.40933777965983886,0.34134211867475156
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dakar,0.6455310555013005,3.6064011358075367,2.5997706799441906,8,0.3896800501316848,0.45,0.1998012024927702,0.325,0.22499999999999998,0.45,0.1322150780399525,0.1428601883176477,0.13205007130936158
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dalian,0.7906850970784026,3.210909824338474,2.112449245445813,8,0.3213278492409711,0.41875,0.16538002770613608,0.2875,0.29375,0.41875,0.13972750346207058,0.14014581246078006,0.13965080743454042
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dallas,0.898836050109985,12.02305756605471,8.355393843780043,8,0.3023746085490531,0.05625,0.1563013553932742,0.0,0.94375,0.05625,0.7679380342398024,0.34434971387577035,0.7643541557696322
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Delhi,0.3908353810566358,5.519892395090216,4.099895983852292,8,0.23333152944971988,0.39375,0.11755134413257934,0.2625,0.34375,0.39375,0.18697581658878987,0.18127943059760065,0.18688688771195802
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Detroit,0.7110474465088439,16.131192714499694,10.786369391188977,8,0.6032602386101688,0.3375,0.38068594374865006,0.10625000000000001,0.55625,0.3375,0.7455941739449865,0.6154333605012923,0.7374813324982287
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dhaka,0.27784238495711394,2.9593149276132666,2.176799116245017,8,0.41863953814664856,0.41875,0.21045316162297825,0.275,0.30625,0.41875,0.10943900642735581,0.10902057633300441,0.10852180011156443
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Doha,0.6834525392795683,11.528371697815427,8.468896267376074,8,0.32847390327018533,0.23125,0.17834763737329354,0.0625,0.70625,0.23125,0.6066327954735596,0.4254018931293782,0.60455379769932
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dongguan,0.6090790867333804,2.6041194413732747,1.8950026483682667,8,0.4250323464756301,0.34375,0.2301456811736399,0.225,0.43125,0.34375,0.0823345401641349,0.07655829566507319,0.08220562735759836
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dubai,0.8633920143569793,3.5763871819180375,2.025643498858423,8,0.3507455157327093,0.49375,0.17948751444376138,0.35624999999999996,0.15,0.49375,0.15280756811369545,0.20063353398926176,0.15332956896770739
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Dublin,0.8118913495579696,9.266108936957693,7.083766128305474,8,1.143297134584158,0.5750000000000001,0.6700750822634517,0.29375,0.13125,0.5750000000000001,0.3226714939639523,0.38682220821594454,0.32399708651697073
intersection_nodes,Street Connectivity,10,shiftaware_adapt,Guayaquil,0.6350595009548456,4.266253024307601,3.068579522739722,8,0.276110396926805,0.44375,0.1467058320604684,0.3125,0.24375000000000002,0.44375,0.1459561156182076,0.16547278470809035,0.1457809746972104
